name,coordinates
"bus-601-c-a","[[-8.6152999, 41.1462016], [-8.6161896, 41.1472099], [-8.6179392, 41.147409], [-8.6191944, 41.1479709], [-8.6208467, 41.1474134], [-8.6226599, 41.1477851], [-8.624634, 41.1483668], [-8.6256532, 41.1495705], [-8.6259, 41.1510651], [-8.6260824, 41.1524949], [-8.6267261, 41.1546195], [-8.6278097, 41.1561624], [-8.6281208, 41.1574307], [-8.6288933, 41.1589977], [-8.6283676, 41.1606213], [-8.6277775, 41.1624064], [-8.6272303, 41.1641753], [-8.6282818, 41.164886], [-8.6305563, 41.1651122], [-8.6324982, 41.1642883], [-8.635116, 41.1638926], [-8.6377982, 41.1646437], [-8.6395363, 41.165088], [-8.6412315, 41.1665822], [-8.6429266, 41.1680117], [-8.6447398, 41.1694574], [-8.6468856, 41.1711049], [-8.6488382, 41.172712], [-8.6507158, 41.1742141], [-8.6527113, 41.1758535], [-8.6545567, 41.1775251], [-8.6558227, 41.1786314], [-8.6577217, 41.1799477], [-8.6593632, 41.1812639], [-8.6608438, 41.1824509], [-8.6624209, 41.1837024], [-8.6642019, 41.1851478], [-8.6659292, 41.1866496], [-8.6678068, 41.1879091], [-8.6699418, 41.1888538], [-8.6725704, 41.1892978], [-8.6752526, 41.1896773], [-8.6779992, 41.1908238], [-8.679512, 41.1921398], [-8.6811213, 41.1937222], [-8.6830417, 41.195579], [-8.6846511, 41.1972663], [-8.6836318, 41.1968949], [-8.6857347, 41.1958293], [-8.6874835, 41.1944488], [-8.6897473, 41.1951027], [-8.6914961, 41.1974842], [-8.6924617, 41.199906], [-8.6928908, 41.2019322], [-8.695455, 41.2016335], [-8.6969141, 41.2025134], [-8.6972682, 41.2040713], [-8.6967639, 41.2056373], [-8.6962597, 41.2071548], [-8.6963026, 41.2088659], [-8.6955838, 41.2104237], [-8.6948005, 41.212385], [-8.6939315, 41.2144431], [-8.6929766, 41.2157747], [-8.6913137, 41.2173001], [-8.6895005, 41.2181797], [-8.6897795, 41.2194952], [-8.6885671, 41.2208106], [-8.6872796, 41.2222067], [-8.6860244, 41.2236431], [-8.6849729, 41.2226102], [-8.6833851, 41.2240224], [-8.6818508, 41.2253296], [-8.6803381, 41.2266933], [-8.6786215, 41.2280247], [-8.6770551, 41.2291383], [-8.6754886, 41.2302356], [-8.6739866, 41.2312846], [-8.6721091, 41.2326078], [-8.6705105, 41.2337535], [-8.6683325, 41.2350767], [-8.6667232, 41.2362708], [-8.6652533, 41.2373035], [-8.6657147, 41.2382071], [-8.6679248, 41.2386993], [-8.6695127, 41.2394496], [-8.6708323, 41.23903], [-8.6700813, 41.2369969]]"
"bus-601-a-c","[[-8.6700813, 41.2369969], [-8.6692065, 41.2351477], [-8.6693245, 41.2371001], [-8.6698395, 41.2387621], [-8.6690992, 41.2389396], [-8.6667818, 41.2382781], [-8.6662239, 41.2369791], [-8.6675543, 41.235898], [-8.668949, 41.2349379], [-8.670494, 41.233889], [-8.6718029, 41.2329612], [-8.6733478, 41.2318477], [-8.6752254, 41.2305325], [-8.6770493, 41.2292657], [-8.6786479, 41.2281199], [-8.6801285, 41.2269499], [-8.6812872, 41.2272968], [-8.6827678, 41.2270548], [-8.6844522, 41.2258524], [-8.6852998, 41.2246178], [-8.6862975, 41.2233428], [-8.6872796, 41.2222067], [-8.6886793, 41.2206556], [-8.6897795, 41.2194952], [-8.6897737, 41.2183959], [-8.6904174, 41.2174275], [-8.6920804, 41.2165317], [-8.693518, 41.2152485], [-8.694548, 41.2130936], [-8.695181, 41.2114148], [-8.695932, 41.2097198], [-8.6963397, 41.2080168], [-8.6965329, 41.2061845], [-8.6971766, 41.2048284], [-8.6973053, 41.2032786], [-8.6966187, 41.2018902], [-8.6953205, 41.2015269], [-8.693164, 41.2013655], [-8.6923164, 41.1995411], [-8.691501, 41.1976036], [-8.6907393, 41.1959568], [-8.6894625, 41.1948911], [-8.6884755, 41.1938981], [-8.6864477, 41.1949638], [-8.6855036, 41.1962555], [-8.6838514, 41.1961424], [-8.6824459, 41.1947539], [-8.6810404, 41.1933976], [-8.6796993, 41.1920493], [-8.6780363, 41.1906122], [-8.6758906, 41.1896595], [-8.6733693, 41.1892073], [-8.6709338, 41.1889167], [-8.668949, 41.1883273], [-8.6674684, 41.1875522], [-8.6657733, 41.1862522], [-8.664282, 41.1849927], [-8.662619, 41.1837169], [-8.6609453, 41.1823442], [-8.6592287, 41.180923], [-8.6574692, 41.1795099], [-8.6559349, 41.1778545], [-8.6545295, 41.1769824], [-8.6528879, 41.1757388], [-8.6508387, 41.1741236], [-8.6492401, 41.1728073], [-8.6475772, 41.1715232], [-8.6459893, 41.1702229], [-8.6443585, 41.1688661], [-8.6426312, 41.167477], [-8.6411828, 41.1662332], [-8.6394662, 41.1649409], [-8.6369771, 41.1644078], [-8.6348528, 41.1637374], [-8.6331362, 41.1628732], [-8.6320525, 41.161492], [-8.6308187, 41.1599492], [-8.6301321, 41.1584064], [-8.6287983, 41.1570024], [-8.6274606, 41.1557084], [-8.626613, 41.1540928], [-8.6260824, 41.1524949], [-8.6259478, 41.1508856], [-8.6256045, 41.149181], [-8.6240488, 41.1481308], [-8.6220855, 41.1475895], [-8.6202079, 41.1463453], [-8.618148, 41.1462645], [-8.6169034, 41.1448426], [-8.6153046, 41.1461419]]"
"bus-600-B-a","[[-8.6072605, 41.2468523], [-8.6086016, 41.2461263], [-8.6108225, 41.2463925], [-8.6129254, 41.2471507], [-8.6158973, 41.2473201], [-8.6182254, 41.2466183], [-8.6192768, 41.2444483], [-8.6208111, 41.2429801], [-8.6211437, 41.2411811], [-8.6214977, 41.2394304], [-8.6232894, 41.2387366], [-8.6248451, 41.2379056], [-8.6264008, 41.237236], [-8.6246198, 41.2364453], [-8.624652, 41.2355175], [-8.6259073, 41.2343637], [-8.624373, 41.2338474], [-8.6231821, 41.2327904], [-8.6246627, 41.2322014], [-8.6230856, 41.2313703], [-8.6212295, 41.2306764], [-8.6205643, 41.2291998], [-8.6194914, 41.228046], [-8.6181932, 41.2266419], [-8.6164766, 41.2256897], [-8.6154037, 41.2244793], [-8.6150926, 41.2230026], [-8.6144274, 41.2213806], [-8.6140412, 41.2194195], [-8.6140733, 41.2177732], [-8.6142236, 41.215917], [-8.6139231, 41.2142706], [-8.6133867, 41.2126161], [-8.6130648, 41.2112198], [-8.6133545, 41.2096701], [-8.6136871, 41.2078459], [-8.6145776, 41.2062639], [-8.6147064, 41.2045123], [-8.6140412, 41.2029382], [-8.6125499, 41.2013641], [-8.6116594, 41.1998869], [-8.6110693, 41.198345], [-8.6109942, 41.1969807], [-8.6110907, 41.1952046], [-8.6113268, 41.1937272], [-8.6114662, 41.1923871], [-8.6117666, 41.1906997], [-8.6122602, 41.1889719], [-8.6127752, 41.187018], [-8.6131614, 41.1853385], [-8.6134511, 41.1834733], [-8.6136549, 41.1817292], [-8.613891, 41.1797993], [-8.6140389, 41.1776847], [-8.6139124, 41.1756728], [-8.6133652, 41.1741142], [-8.6126893, 41.1724264], [-8.6128503, 41.1707789], [-8.6127108, 41.1692525], [-8.6120456, 41.1676614], [-8.611477, 41.1662642], [-8.610962, 41.1650688], [-8.6110478, 41.163413], [-8.6113375, 41.1618622], [-8.6116486, 41.1602306], [-8.6120778, 41.1585585], [-8.6128824, 41.1569834], [-8.6133438, 41.1552305], [-8.6129039, 41.1535906], [-8.610962, 41.1534937], [-8.6100466, 41.1521752], [-8.6108762, 41.1504481], [-8.6112088, 41.1485253], [-8.611316, 41.1469499], [-8.6107796, 41.1483557], [-8.6102646, 41.1495513]]"
"bus-600-a-b","[[-8.6102646, 41.1495513], [-8.6098041, 41.1511115], [-8.6099543, 41.1526464], [-8.6100294, 41.1541732], [-8.6109843, 41.1552234], [-8.6118855, 41.1560069], [-8.6124541, 41.1574044], [-8.6119606, 41.1590845], [-8.6116173, 41.1605547], [-8.6112203, 41.1623801], [-8.610995, 41.1642298], [-8.611274, 41.1657401], [-8.6120143, 41.1675655], [-8.6125829, 41.1690111], [-8.6128833, 41.170481], [-8.6126365, 41.1720882], [-8.6131622, 41.1737276], [-8.6137631, 41.1755204], [-8.6140282, 41.177289], [-8.6139455, 41.179122], [-8.613688, 41.1808742], [-8.6135056, 41.1828122], [-8.6132481, 41.1843786], [-8.6129906, 41.1859209], [-8.6126687, 41.1874388], [-8.6121752, 41.1890697], [-8.6116817, 41.1908863], [-8.611392, 41.1925576], [-8.6112525, 41.1940915], [-8.6110165, 41.1960048], [-8.6108944, 41.197969], [-8.6116239, 41.1997531], [-8.6124393, 41.2013272], [-8.6136302, 41.2027963], [-8.6144778, 41.2040556], [-8.6146709, 41.2057426], [-8.6138448, 41.2070503], [-8.6134693, 41.2086484], [-8.6131796, 41.2101739], [-8.6130187, 41.2119173], [-8.613759, 41.2138624], [-8.6142096, 41.2158236], [-8.613995, 41.2175426], [-8.6139735, 41.2193342], [-8.6143061, 41.2213355], [-8.6151537, 41.223587], [-8.6156472, 41.2255721], [-8.6173853, 41.226371], [-8.6191127, 41.2278718], [-8.6202714, 41.2290661], [-8.6210224, 41.2306314], [-8.6211511, 41.231874], [-8.6224213, 41.232687], [-8.62349, 41.2334877], [-8.6254856, 41.2338346], [-8.6254963, 41.2349803], [-8.6240908, 41.2359404], [-8.625507, 41.2369812], [-8.6247668, 41.237909], [-8.6231682, 41.2387239], [-8.6215052, 41.2393612], [-8.6211619, 41.2412974], [-8.6208507, 41.242798], [-8.6194131, 41.244242], [-8.6185655, 41.2456698], [-8.6180827, 41.2470735], [-8.61613, 41.2473639], [-8.6141881, 41.2470089], [-8.6122247, 41.2470412], [-8.610079, 41.2463636], [-8.6076221, 41.2461135], [-8.6072605, 41.2468523]]"
"bus-508-c-b","[[-8.7161684, 41.2247505], [-8.7144947, 41.2237257], [-8.7124455, 41.2247667], [-8.7104392, 41.2244923], [-8.7078643, 41.2241534], [-8.7051714, 41.2246214], [-8.7027467, 41.2245407], [-8.7004936, 41.2246133], [-8.6980796, 41.22446], [-8.6982942, 41.2259609], [-8.6987985, 41.2276635], [-8.6977792, 41.2272197], [-8.6965561, 41.2263644], [-8.6959982, 41.2249603], [-8.6957622, 41.2235804], [-8.6942924, 41.2241614], [-8.6918569, 41.22446], [-8.6894107, 41.225041], [-8.6872864, 41.2256059], [-8.6850334, 41.2258399], [-8.682952, 41.2256543], [-8.6812139, 41.2255333], [-8.6798406, 41.2243309], [-8.6789287, 41.2231447], [-8.6786926, 41.2216679], [-8.6789072, 41.2201427], [-8.6793793, 41.2185367], [-8.6798835, 41.2171567], [-8.6797333, 41.2156717], [-8.6789179, 41.2144208], [-8.6771369, 41.213541], [-8.6758388, 41.212508], [-8.6747122, 41.2136298], [-8.6749804, 41.2150261], [-8.6747981, 41.2163174], [-8.6744869, 41.217883], [-8.6728883, 41.2190048], [-8.6714185, 41.2201669], [-8.669895, 41.2207156], [-8.6676419, 41.2201185], [-8.6654425, 41.2194567], [-8.6630822, 41.2187465], [-8.6609579, 41.2182543], [-8.6593485, 41.2175602], [-8.6576534, 41.2168823], [-8.6565698, 41.215591], [-8.6553896, 41.214679], [-8.6540914, 41.2140979], [-8.6525786, 41.2139607], [-8.6508084, 41.2131617], [-8.6495853, 41.2125241], [-8.6494351, 41.2110875], [-8.6494887, 41.2096266], [-8.6486197, 41.2085692], [-8.6471069, 41.2076894], [-8.6453367, 41.207076], [-8.6445749, 41.2060024], [-8.6433411, 41.2051468], [-8.6420107, 41.204719], [-8.6416245, 41.2031772], [-8.6412704, 41.202031], [-8.6405409, 41.2005618], [-8.6398435, 41.1990845], [-8.6389745, 41.1975184], [-8.6381698, 41.1960976], [-8.637054, 41.1952257], [-8.6356914, 41.1942004], [-8.6342216, 41.1926987], [-8.6333418, 41.191294], [-8.6329341, 41.1898891], [-8.6325264, 41.1882663], [-8.6322368, 41.1868856], [-8.6318505, 41.1854888], [-8.6313999, 41.1836236], [-8.630842, 41.1823074], [-8.6302412, 41.1808216], [-8.6295546, 41.1792389], [-8.6287928, 41.1776966], [-8.6279989, 41.17613], [-8.6274839, 41.1746198], [-8.6267007, 41.1731823], [-8.6261428, 41.1717125], [-8.6257887, 41.1701296], [-8.6254454, 41.1683932], [-8.6251343, 41.1666164], [-8.6248017, 41.1649929], [-8.6247695, 41.1630383], [-8.6247051, 41.1614713], [-8.6246407, 41.1600497], [-8.6259819, 41.159355], [-8.6278916, 41.1585554], [-8.6299086, 41.1586281], [-8.6296082, 41.1570367], [-8.629222, 41.1552838], [-8.6283529, 41.1557927]]"
"bus-508-b-c","[[-8.6282836, 41.1558005], [-8.6294647, 41.1567436], [-8.6280163, 41.1576564], [-8.6268576, 41.1589407], [-8.6247547, 41.1598777], [-8.6247333, 41.1618405], [-8.6248084, 41.1636579], [-8.624862, 41.1656448], [-8.6253234, 41.1678578], [-8.6258276, 41.1703372], [-8.6263641, 41.1726389], [-8.6272331, 41.1742298], [-8.6278554, 41.1760307], [-8.6286493, 41.1774116], [-8.6295183, 41.1791074], [-8.6300762, 41.1805124], [-8.6307736, 41.1822647], [-8.6315246, 41.1844125], [-8.6320289, 41.1863746], [-8.6325833, 41.1885212], [-8.6330983, 41.1905397], [-8.6336811, 41.1927529], [-8.6355479, 41.19222], [-8.6377903, 41.191671], [-8.6395176, 41.1909929], [-8.6395283, 41.1928901], [-8.6395605, 41.1947551], [-8.6396034, 41.1964423], [-8.640451, 41.19796], [-8.6409445, 41.1995746], [-8.6415668, 41.200963], [-8.6429938, 41.2017784], [-8.6423178, 41.2029892], [-8.6417707, 41.2041839], [-8.6429294, 41.2050637], [-8.6444207, 41.2057579], [-8.645397, 41.2071785], [-8.6474248, 41.2077274], [-8.6485406, 41.2084861], [-8.6494418, 41.2095273], [-8.6494351, 41.2110875], [-8.6495491, 41.2124572], [-8.6509438, 41.2132562], [-8.6524459, 41.2139341], [-8.654259, 41.2141601], [-8.65604, 41.2151447], [-8.6573704, 41.2165167], [-8.6590012, 41.2174368], [-8.6607285, 41.2181793], [-8.6629172, 41.2186957], [-8.6652239, 41.2194059], [-8.6675306, 41.2200919], [-8.6696442, 41.2206891], [-8.6712428, 41.2212217], [-8.6718972, 41.2198175], [-8.6732169, 41.218954], [-8.6745365, 41.2180178], [-8.6747833, 41.2165894], [-8.6749804, 41.2150261], [-8.6746975, 41.2137889], [-8.675427, 41.2127881], [-8.6771329, 41.213345], [-8.6784526, 41.2142328], [-8.6795576, 41.2153384], [-8.6799224, 41.2170171], [-8.6793793, 41.2185367], [-8.6789246, 41.2198498], [-8.6786886, 41.2215525], [-8.6787959, 41.222997], [-8.6796005, 41.2241349], [-8.6810275, 41.2254744], [-8.6807485, 41.2265315], [-8.6818536, 41.2276934], [-8.6834093, 41.2269027], [-8.6858125, 41.2272738], [-8.6869283, 41.2263459], [-8.6880763, 41.2253614], [-8.6897929, 41.2249015], [-8.6922177, 41.2244576], [-8.6940845, 41.2242398], [-8.6961337, 41.2242236], [-8.6979147, 41.2244657], [-8.7004936, 41.2246133], [-8.7027467, 41.2245407], [-8.7051714, 41.2246214], [-8.707002, 41.2241994], [-8.7094589, 41.2243447], [-8.7113579, 41.2248127], [-8.7132569, 41.2251032], [-8.7153812, 41.224732], [-8.7161684, 41.2247505]]"
"bus-507-c-l","[[-8.6153046, 41.1461419], [-8.6160644, 41.147281], [-8.6179392, 41.147409], [-8.6191944, 41.1479709], [-8.6211284, 41.1475315], [-8.6230703, 41.1478708], [-8.6252482, 41.1487029], [-8.625774, 41.1503186], [-8.6259027, 41.1520959], [-8.6263855, 41.1533804], [-8.6270721, 41.1552868], [-8.6283811, 41.1569105], [-8.6283048, 41.1586906], [-8.6285742, 41.1601254], [-8.6280377, 41.1617974], [-8.6275228, 41.1633078], [-8.6270936, 41.1646729], [-8.6290462, 41.1649555], [-8.6312564, 41.1648829], [-8.6337133, 41.1637602], [-8.6360414, 41.1642367], [-8.6383267, 41.1646729], [-8.6400433, 41.1654805], [-8.6416312, 41.1668617], [-8.6434765, 41.168372], [-8.6454399, 41.1699307], [-8.6470922, 41.1712956], [-8.6490877, 41.1728946], [-8.6507158, 41.1742141], [-8.6522742, 41.175495], [-8.653508, 41.1764883], [-8.6548813, 41.1777561], [-8.6566945, 41.1791935], [-8.6575313, 41.1803886], [-8.6596771, 41.1799445], [-8.6622413, 41.1803805], [-8.6646445, 41.1809619], [-8.6665972, 41.1807923], [-8.6690326, 41.1803482], [-8.6708351, 41.179896], [-8.6734422, 41.1795569], [-8.6760493, 41.1793631], [-8.6785598, 41.1792419], [-8.6810275, 41.1791127], [-8.6818643, 41.1802029], [-8.6826261, 41.1816806], [-8.682154, 41.1828353], [-8.6809845, 41.1839092], [-8.6831518, 41.1839819], [-8.6849113, 41.1829887], [-8.6861558, 41.1823427], [-8.6876579, 41.1819471], [-8.689868, 41.1817775], [-8.6911555, 41.1823508], [-8.6923786, 41.1835378], [-8.6937089, 41.1848458], [-8.6946638, 41.1862104], [-8.6937197, 41.1875023], [-8.6917348, 41.1881805], [-8.6891814, 41.1883016], [-8.6866923, 41.1882612], [-8.6840423, 41.1885519], [-8.6817677, 41.1899487], [-8.6813279, 41.1911355], [-8.6792787, 41.1922981], [-8.6790641, 41.1917006], [-8.6803623, 41.1930085], [-8.6819823, 41.1945425], [-8.6832054, 41.1957777], [-8.6845787, 41.1970451], [-8.6861558, 41.198587], [-8.6874111, 41.1998141], [-8.6885269, 41.2011299], [-8.687218, 41.202704], [-8.6872395, 41.2042861], [-8.6887737, 41.2045848], [-8.6912735, 41.2045444], [-8.692797, 41.2037291], [-8.6933871, 41.2021793], [-8.6928721, 41.2008473], [-8.6921962, 41.1992248], [-8.6915846, 41.1975456], [-8.6909087, 41.1960602], [-8.6894818, 41.1947685], [-8.6892672, 41.193501], [-8.6909731, 41.1924676], [-8.6924108, 41.1915634], [-8.6940201, 41.1906349], [-8.6962195, 41.1896499], [-8.6983545, 41.1882531], [-8.6998995, 41.1871954], [-8.7020667, 41.1870905], [-8.7031396, 41.1881562], [-8.7045665, 41.1894158], [-8.7052424, 41.1910386], [-8.702925, 41.1911516], [-8.7004574, 41.191192], [-8.6990626, 41.1921043], [-8.6970671, 41.1922335], [-8.6966916, 41.1932588], [-8.6987837, 41.1933638], [-8.699524, 41.1946474], [-8.7006505, 41.1961894], [-8.7014873, 41.1975699], [-8.7025173, 41.1990956], [-8.7007149, 41.1987485], [-8.698773, 41.1988857], [-8.6975445, 41.1992248], [-8.696992, 41.1987606]]"
"bus-507-l-c","[[-8.696992, 41.1987606], [-8.6965721, 41.1990651], [-8.6979561, 41.1991378], [-8.6993723, 41.1987664], [-8.7012713, 41.1990328], [-8.7020009, 41.1983224], [-8.7011748, 41.1969258], [-8.700016, 41.1954081], [-8.6991685, 41.1939791], [-8.6979347, 41.1931072], [-8.6981385, 41.1923725], [-8.6995654, 41.1913634], [-8.7003165, 41.1906125], [-8.702312, 41.1905318], [-8.7041467, 41.1904672], [-8.7047046, 41.1895952], [-8.7037604, 41.1885779], [-8.7028914, 41.1876332], [-8.7019365, 41.1868097], [-8.6998444, 41.1871003], [-8.6980419, 41.1883357], [-8.6960893, 41.1895871], [-8.6942761, 41.1904026], [-8.6921196, 41.1915975], [-8.6904459, 41.1925986], [-8.6889761, 41.1935351], [-8.6892121, 41.1946089], [-8.6905961, 41.1959167], [-8.6914961, 41.1974842], [-8.6921733, 41.1993154], [-8.692935, 41.2012043], [-8.6915725, 41.2022457], [-8.6897378, 41.2019873], [-8.6885469, 41.2006796], [-8.6871414, 41.1993477], [-8.6859184, 41.1981206], [-8.6843519, 41.1966917], [-8.6830001, 41.1953597], [-8.6815946, 41.1939065], [-8.680511, 41.1924452], [-8.6816268, 41.1910404], [-8.6823671, 41.1896114], [-8.6842125, 41.1886021], [-8.6863046, 41.1885295], [-8.6893087, 41.1884245], [-8.6920874, 41.1882307], [-8.6919694, 41.1873345], [-8.6922913, 41.1865675], [-8.6909716, 41.1854532], [-8.689652, 41.1844035], [-8.688107, 41.1830309], [-8.6867552, 41.1819812], [-8.6844914, 41.182183], [-8.6829143, 41.1818035], [-8.6823564, 41.1804308], [-8.6815303, 41.1791872], [-8.6794381, 41.1790096], [-8.6766701, 41.179163], [-8.6744385, 41.179268], [-8.672561, 41.1791065], [-8.6698466, 41.1794618], [-8.6677974, 41.1800674], [-8.6659735, 41.1809072], [-8.6639779, 41.1807376], [-8.6614459, 41.1800997], [-8.6589461, 41.1797444], [-8.6570363, 41.1788642], [-8.6559205, 41.1777983], [-8.654397, 41.1768454], [-8.6531847, 41.1759329], [-8.6512857, 41.1745116], [-8.6496764, 41.173171], [-8.6481099, 41.1719031], [-8.6467903, 41.1707805], [-8.64502, 41.1693752], [-8.6430567, 41.167873], [-8.6414902, 41.1665404], [-8.6399882, 41.1650947], [-8.6381858, 41.1644727], [-8.6358469, 41.1640285], [-8.6341732, 41.1635439], [-8.6326068, 41.1621465], [-8.6313837, 41.1609673], [-8.6296456, 41.1610884], [-8.6286156, 41.1598445], [-8.6301321, 41.1584064], [-8.6287766, 41.1569527], [-8.6275857, 41.1557249], [-8.6266094, 41.1538103], [-8.6261909, 41.1523966], [-8.6258583, 41.1505305], [-8.6254292, 41.1485835], [-8.6237018, 41.1480422], [-8.6217706, 41.1475333], [-8.6204175, 41.1470968], [-8.6189168, 41.1462083], [-8.6174684, 41.1456104], [-8.6161487, 41.1452549], [-8.6153046, 41.1461419]]"
"bus-506-h-m","[[-8.6022253, 41.1833657], [-8.6001464, 41.182858], [-8.5983225, 41.1823412], [-8.5969599, 41.1830275], [-8.5969063, 41.184707], [-8.5968419, 41.1862977], [-8.596621, 41.1877755], [-8.5974642, 41.1889137], [-8.599247, 41.188828], [-8.6013109, 41.1892233], [-8.6037513, 41.1898018], [-8.6052533, 41.1908917], [-8.6056288, 41.192563], [-8.60491, 41.1943714], [-8.6049958, 41.1953321], [-8.6064442, 41.1945248], [-8.607957, 41.1938628], [-8.6102529, 41.1933299], [-8.6127742, 41.1930151], [-8.6150809, 41.1926518], [-8.6171945, 41.1928213], [-8.6192222, 41.1921189], [-8.6209174, 41.1911662], [-8.6228164, 41.1915296], [-8.6249944, 41.1911905], [-8.6274834, 41.1910855], [-8.6297472, 41.1914407], [-8.6319252, 41.1922562], [-8.6340924, 41.192789], [-8.6358519, 41.1921351], [-8.6380192, 41.1916345], [-8.6397465, 41.190593], [-8.6414953, 41.1893739], [-8.6438557, 41.1887037], [-8.6463877, 41.1881951], [-8.6488875, 41.1885907], [-8.6515053, 41.1890832], [-8.6514839, 41.1876218], [-8.6535545, 41.1870001], [-8.6543163, 41.1878883], [-8.6554106, 41.1883081], [-8.6548313, 41.1870324], [-8.655196, 41.1865076], [-8.6575564, 41.1863219], [-8.6597236, 41.1861362], [-8.661408, 41.185789], [-8.6622234, 41.1850219], [-8.6612364, 41.183617], [-8.66026, 41.1821958], [-8.6586078, 41.1809362], [-8.6584361, 41.179846], [-8.660936, 41.1802013], [-8.6629208, 41.1805809], [-8.6648305, 41.1810573], [-8.6664935, 41.1808393], [-8.668768, 41.180492], [-8.6711713, 41.1797007], [-8.6734422, 41.1795569], [-8.6760493, 41.1793631], [-8.6787244, 41.1792323], [-8.6815568, 41.1796845], [-8.6825116, 41.1813883], [-8.6823185, 41.1827772], [-8.681074, 41.1841095], [-8.6829944, 41.1840449], [-8.6841532, 41.184707], [-8.6861809, 41.1839803], [-8.6878975, 41.1833021], [-8.6897107, 41.1825915], [-8.6915239, 41.1818163], [-8.6928542, 41.1824623], [-8.6943134, 41.1839884], [-8.6958905, 41.1855871], [-8.6950322, 41.1866691], [-8.6939915, 41.1872666]]"
"bus-506-m-h","[[-8.6939915, 41.1872666], [-8.6960835, 41.1860282], [-8.6951501, 41.1847444], [-8.6938519, 41.1834202], [-8.6926717, 41.1821928], [-8.6913306, 41.1813692], [-8.6898071, 41.1818375], [-8.6872, 41.181999], [-8.6847324, 41.1821686], [-8.6826617, 41.181345], [-8.6817819, 41.1795685], [-8.6803228, 41.1789628], [-8.6775548, 41.1791405], [-8.675055, 41.1792455], [-8.6726946, 41.1790678], [-8.6702055, 41.17952], [-8.6677701, 41.1801257], [-8.6653346, 41.1809977], [-8.6627383, 41.1804406], [-8.6601633, 41.1799399], [-8.6577064, 41.180271], [-8.6594981, 41.1817649], [-8.6607963, 41.1831779], [-8.661998, 41.1848897], [-8.6606998, 41.1858183], [-8.6586398, 41.1861493], [-8.6562688, 41.1864158], [-8.6543698, 41.1865207], [-8.6538548, 41.184809], [-8.6535544, 41.1833233], [-8.6534149, 41.1838562], [-8.6538548, 41.1857295], [-8.6542088, 41.1872878], [-8.65246, 41.1879337], [-8.6515481, 41.1889429], [-8.64981, 41.1887895], [-8.6477179, 41.1883213], [-8.6452181, 41.1880387], [-8.6434049, 41.1888299], [-8.6409909, 41.189492], [-8.6395747, 41.1906788], [-8.6376972, 41.1917122], [-8.6348326, 41.1924873], [-8.6330623, 41.1927699], [-8.6304981, 41.1916315], [-8.6283416, 41.1911632], [-8.6256809, 41.1910583], [-8.6229879, 41.1915104], [-8.6207241, 41.1912601], [-8.6187178, 41.1922935], [-8.6166043, 41.1928829], [-8.613965, 41.1927537], [-8.6111218, 41.1931897], [-8.6083323, 41.1937225], [-8.6060471, 41.1946752], [-8.6042017, 41.1953129], [-8.6050493, 41.1938921], [-8.6056501, 41.1923581], [-8.6052746, 41.1902186], [-8.6030645, 41.1896534], [-8.6010474, 41.1891448], [-8.5988159, 41.1890398], [-8.5970905, 41.1886585], [-8.5967774, 41.187199], [-8.5968525, 41.1856245], [-8.5982687, 41.1849059], [-8.5990733, 41.1834848], [-8.6018307, 41.1835574], [-8.6029894, 41.1835494], [-8.6022253, 41.1833657]]"
